x,b
-142.454305334846,0.003779143821828
142.440112678,0.003801335197039
140.843102165127,0.003894189351592
-137.54070059596,0.004165830240125
-137.199373072847,0.004204103458077
-132.601880773768,0.004676079876836
-132.547691179358,0.004682910721965
-132.477041662779,0.004691816709632
132.740172086391,0.004703553485227
131.259661035777,0.004863667257688
129.346089632132,0.004958154303142
-125.833219362061,0.005468838085118
121.670198120081,0.006180660125793
-119.200231586308,0.006534057028601
-118.958430636159,0.00657392093517
113.894292230132,0.007255622755278
112.511293152995,0.007447010241376
111.144278394299,0.007902412353508
109.382996190568,0.008179755542611
-107.830250393466,0.008488403080696
108.152666188424,0.008544393245975
103.869299222976,0.009815760870627
-100.606707032714,0.01079168194883
-96.3542456916591,0.012131633937447
96.377225503066,0.012145249302937
94.7015998510508,0.012836392392847
-92.0049335111257,0.014015623151422
90.304766633294,0.014829131660398
-89.2039702044109,0.015400366082197
85.1770890978553,0.018144049207925
-83.4683648450094,0.018490636539901
79.7929965818526,0.02103374851081
79.0945836267717,0.022628620547579
77.6778419199842,0.023138326210794
-77.2827383258962,0.023226950502198
-75.2219364308369,0.025270024297253
74.0371431619206,0.0270004470976
-72.6282178614047,0.027674552974986
-67.3166070095891,0.035357116078109
-65.3215940453402,0.039093825657679
-63.0839572694764,0.042086079589167
-62.3442645274763,0.044263343784649
62.846219978188,0.045755665899328
59.3038617226492,0.05317721489732
58.1167809131948,0.055688697603236
57.7885108395892,0.057292078758234
57.9194106144022,0.058339462150341
-56.1146070857274,0.064703777637377
-53.7948782654829,0.071608794931705
-51.9749885214197,0.080694498687006
51.458723890137,0.081018733142091
-50.342168266403,0.087578538682609
48.9747412407024,0.092260025031847
49.1425532358342,0.092871166849217
47.7625544209126,0.100286405965977
-47.4034359471191,0.104217736101836
43.9395162143156,0.128018287710724
43.6664520089046,0.132545941078057
-42.2369569706502,0.146052456779295
42.0620009949342,0.149288827084343
-39.7989153184552,0.170631685665879
-39.3168699859079,0.176023111248533
-39.316240224133,0.18328864437006
38.5533583499943,0.187840829678783
38.3528121792163,0.193961456635988
-37.1013267200374,0.214537925071883
36.4132928508103,0.217768507267929
36.7861370258516,0.218849939498446
-36.2177903545427,0.230334012039435
-35.1884266245138,0.254551618689714
-32.1431690582568,0.337648159138827
31.8208855633291,0.346253243932821
30.153174866946,0.408916062586485
29.9508668314048,0.410564415250491
-29.2328489972974,0.414060721866752
-29.0352973583287,0.415673634970878
-29.1126057393135,0.4171889780128
29.7289694390344,0.42218231657641
29.5790005761183,0.43003436203232
-28.9515168646633,0.458315459300097
-28.7794502321462,0.467833115988733
-27.3802006640557,0.538036160286884
-27.5832711020697,0.541465362001102
27.0047149645462,0.56746059094491
-25.8948881898521,0.647005952493438
25.8970052741309,0.647078117081071
-24.9575442434764,0.716227924178919
24.8589513266453,0.744535575097027
24.4846387103271,0.774863798343396
23.9994275303591,0.828082645857239
23.397395401539,0.889797828069021
-22.6884639678771,0.971273032434364
-21.5490056071908,1.12990849558176
-21.4298143060926,1.14772103475238
21.1280456261226,1.25385633963369
-20.6603290481399,1.3026554063298
20.1057725020461,1.41810310981211
19.4612768245931,1.54554782164188
19.2256181325639,1.58611540729293
-19.0206056829099,1.62675719433776
19.036295307993,1.65849904996901
-18.8848987355411,1.66858340532497
-18.4925985489978,1.77139879088803
18.2058690916395,1.93786370578099
17.5131395026032,2.18819524521773
16.8660385431724,2.39522570488777
-16.3826435866519,2.56792536340489
16.0004284027081,2.77946394135819
16.0378638427439,2.90028817330315
15.9478353562119,2.92127777214445
-15.3823661197915,3.24061941206648
-15.2020539554775,3.36090867051015
-15.0351534027302,3.59563311172063
14.9025949600707,3.63002724219507
-14.7147631068425,3.77922362959575
-14.2349537288177,4.05579448741395
14.2365617180182,4.08195561967674
-13.7987898805752,4.5112320045897
-13.6259277596042,4.70905330656189
-13.3834868995547,5.02757315434245
13.1824268388578,5.32732271603841
13.0079649895284,5.52412714345917
12.9294342476123,5.59585113967537
-12.5171079323945,6.07144977719795
-12.266507272646,6.58545173846543
12.0864112551529,7.0338650269681
11.7787822593578,7.52300378083304
-11.7618735680966,7.68707632074332
11.7660036792311,7.89522081403375
11.7398515019081,7.93651589337891
-11.4288036923115,8.53893567206339
-11.3083070236014,8.80615067240868
11.0004953626893,9.52546410262922
-11.0105610885932,9.56755999661699
-10.9400335402031,9.75961612102118
-10.8196911467257,10.2475370773956
10.7405923087176,10.4455466697767
-10.5917819824782,10.8244467180782
10.0000295048943,12.9212343550551
9.94832329867451,13.2370061379859
-9.92598926766907,13.2544271537577
9.67150400184298,14.2396069569279
9.62348657412789,14.6371048780402
9.35585015031196,16.134669310095
-9.30128507084691,16.9607051337358
-9.06781089112642,18.4541506207156
-9.00978045033729,18.7632402004261
8.82321092719806,19.6488505471381
-8.8509092698058,20.2808796308979
8.39667165273896,22.7117005360451
8.35650730215956,23.4409239228071
-8.508372149664,23.9089364029222
8.27590939999131,23.9954092743426
8.25274053782073,24.155163186114
-8.46719625069263,24.4075585015726
8.1564947670726,24.8680906718038
8.1231422298177,24.951610179498
7.90632180181129,27.4498504299082
-7.89543241990439,32.17516917516
7.35664568081422,34.2785680558638
7.3168602326988,34.8033882004391
7.24786018061378,36.3632553110394
7.24542118452784,36.4081948381182
7.15869908352262,37.3568452044696
6.9919160656575,40.5647269543586
6.9572926774722,41.5772815238502
-7.42214913769692,43.933717515375
6.72215868044689,48.9095937156369
-7.29897233327865,49.2033173732547
-7.17813391503044,52.6632531507273
6.65839052159554,55.303902849865
6.51271009397153,55.9867796252353
-7.15966065071946,57.1737757220437
-7.17142232859082,58.266234189956
-7.01675659869788,65.3488568544747
-6.98783860973664,65.8582998590281
6.34012715666236,77.2532504691731
6.23443697788787,87.4353062670252
-6.66859695489603,92.8629897706585
6.07481855434327,104.097482286137
-6.58111167456879,106.946704243682
-6.50455387093568,118.929178519486
5.94954071487267,134.456448560282
-6.39490886325858,138.547456904375
-6.29314678772355,161.333094430288
-6.16125500862771,193.424785859659
5.72940250441854,195.965160176738
5.65455145003634,216.937544108599
5.6361274416338,225.247643869381
-6.06026890280366,237.204219698137
5.56284401482391,250.143869955651
-5.98539963450386,267.099521040531
5.46154813629703,299.103023532991
-5.87040187799691,341.605055936288
-5.85150300158913,342.041414859782
-5.86111124038859,366.022064432281
5.27302474390678,399.577847901567
5.21759561662042,430.0556095867
5.14473641295726,473.067089538362
5.09707291806327,507.268044211492
-0.275798565645262,518.776623881955
0.266875982397517,521.144695298884
0.273586227862892,522.759717788495
0.213719838154981,548.257147058912
0.266715264191167,549.013489721346
5.04087895292429,550.059683819331
0.09525209750813,550.237222769297
0.047391743026772,551.046663172805
0.040813084277247,551.162324700628
0.013864592046972,552.291548713595
-0.020638535376416,553.555523201417
0.403464612746181,553.785258899553
-0.070743261195238,554.91015405603
-0.128285939625475,557.848897036075
-0.16733202774324,559.549882745481
-0.222801160996611,563.053963913146
-5.64655837125117,565.790457118541
0.448588304719686,571.129806506822
-0.247572992470678,573.790617833758
5.00201138525182,575.017295408945
4.97208532368537,600.201512381866
-0.326336271131555,601.77885359238
-0.368308163703325,607.873893747568
-5.61528232754133,633.15885494547
-0.429611516636819,644.165073106959
-5.58166750375718,671.743080280349
4.85579313081584,684.705791895754
0.588474211508333,710.496921949757
-0.511227215737652,771.431346438821
-5.53183606394587,789.934015005396
4.69321361367108,803.623748845491
-5.51088555703416,855.664675979805
0.614370820109012,871.674024225379
4.60720421646589,871.811829790828
-0.560912372720557,894.998632346813
4.53831893794351,925.419832926218
-5.47522502110391,942.562907217923
-0.547937330528276,946.384273390856
4.50038166054488,954.982297906865
-0.590890850112842,972.327189275243
-5.42134340475694,986.938828481276
4.42220322590645,1009.01562144106
4.39080001816754,1031.53044252437
0.600364308127503,1066.53282542541
-0.613581540399328,1074.23449955955
4.27923717819752,1114.666121069
-5.33745360249925,1146.91043472907
4.22045430287995,1151.07550751499
-0.629588164163702,1162.6994840217
4.16973421118199,1186.60594009138
4.09561478216921,1234.01943658155
-5.29750263996468,1253.78885765476
4.00611481492346,1291.33438232659
3.85223450852085,1388.43202312584
-0.661214985326159,1408.10462677009
3.80452900259269,1418.16515873978
0.689756503147419,1484.88810269795
-5.21155056457568,1499.67944784819
-4.25329161299645,1540.82796828291
-4.25934875592134,1550.49021694494
-4.26894360367985,1552.01381388237
-4.07748210094193,1555.46881872912
-3.97853650050794,1556.04194816857
-3.99711878894699,1560.42747281274
-3.91712660629374,1561.79519359187
3.51257094747749,1575.58878713513
-4.37103162422572,1577.69643354134
-3.78106077331435,1581.49985643726
-4.44831545666804,1584.70713173703
3.4960598515582,1585.8986448106
-3.8090324071009,1586.96694314453
-4.50396279947652,1591.27061242044
-4.57354484562119,1612.97886136666
-5.15710578654589,1629.12859595555
-4.62704572278322,1631.92328112221
3.40805503180472,1635.08219574538
-4.6494432122661,1638.61786820949
-3.54948916120082,1663.25255877794
-3.51611382144138,1673.05318610531
-5.12344797622814,1695.98399186968
-4.73993704057301,1706.29465819054
-4.76126658070541,1714.08040860315
-4.76848949583722,1720.14368055892
-3.39426242012039,1724.46929419574
-5.06494841157535,1745.96319473295
3.18136098932549,1766.66744101016
-5.00530854851106,1767.39187896486
-4.91838406552347,1769.85753222767
-4.98838358390253,1775.9543135551
-4.90035785051683,1793.60309608619
-3.15574716459087,1827.01682672064
-3.14466031118225,1843.04647267486
-3.11455597771479,1847.03590065779
-3.13593105186623,1847.19859620401
3.04466514285584,1847.4496562281
3.0180101589916,1856.8167265215
3.02717074983404,1858.82429704248
3.03196022499844,1859.44981799219
-3.00981990141198,1909.64346598394
2.86342708029532,1973.01027178407
-2.76577956232821,2053.96736670866
2.73037922402162,2063.54743411659
-2.74665309806925,2083.93239853893
-0.746715895574858,2120.03079405837
-2.68059687101894,2127.3939649063
2.5325585422772,2203.22150694905
2.47657770903747,2259.51063172263
-2.4881635280898,2261.68739200457
2.4352559289896,2296.60414702492
-2.39881312635598,2348.03028623743
0.719814689458013,2381.64869500613
2.30568231542993,2419.18623767298
2.28114038542702,2444.36162282226
-2.26446969472387,2478.89744576701
-2.25905495167561,2483.94369190422
-2.23510631136596,2506.26304956
2.0843427174146,2641.89757582445
-0.78830715776713,2703.34506719246
2.01511441858315,2714.26473037802
-2.02737613405145,2729.03334323126
1.99981207354905,2729.91873366975
-1.98309249193566,2794.73082284466
1.95198270037245,2813.53426134475
1.87991387276836,2910.75044306695
-1.86660770558024,2944.30199157702
-1.85813223567878,2955.82863494742
-1.83908621934541,2981.73374056748
1.79162535405065,3033.38007014637
1.78055082257542,3052.38886587049
-0.839321534069788,3084.46202105458
-0.841802569934023,3103.58313964509
-1.69815210925452,3183.2512741012
1.66914804871889,3215.64740989361
-1.65430580299887,3256.52786524598
1.63781898477498,3272.98210541178
-1.64333861656684,3273.68063640139
1.57133266593438,3396.77122190184
-1.54770354633824,3437.37250658296
1.52589129220313,3492.43975540321
1.52200836574951,3500.02936287045
-1.49842110749123,3531.23484365078
1.46717220571437,3608.56373119596
-0.888965040264559,3623.14481530946
1.46229090920174,3626.04401504578
-1.39296838091759,3714.67357039728
-1.38554413645386,3727.92785160082
1.40649993274517,3749.91146669238
-1.35744347463417,3779.64777393484
1.38458924829023,3804.83077261272
-1.29890696363842,3893.99325582737
-0.965306826723631,3919.46656787803
-0.967630357295524,3925.83478712644
-1.26251276211125,3960.98829931442
-1.22660044364457,3995.08575761523
-1.22542527572967,3995.68672755403
-1.04707047018771,4021.55180563009
-0.999789392643923,4045.13105097358
-1.18687084668631,4057.79907395505
-1.1272056044745,4081.76363323157
-1.12427020959047,4083.83582317804
-1.08197879519846,4101.49103119954
1.27672852325764,4118.45880305633
1.26718509520425,4137.6791839122
1.23420099334303,4265.78591392757
1.20333863664699,4378.81908142061
1.18811441673075,4394.75476588809
1.19055306522207,4408.64668944324
0.773143092408878,4696.74581043412
1.1156225882667,4747.14276452938
1.08771252626921,4903.00553652371
0.93827342740014,5796.36677239317
0.991809515986916,6324.51926550995
0.966295773840165,6487.28591757079
0.818378867506144,6906.81436190937
0.814104684791326,6960.20152176729
